id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49828942,Comfortable Room close to T and Boston (1C),144010387,Ken,,Charlestown,42.38547829007433,-71.08222052609139,Private room,50,28,0,,,2,220,0,
50209668,A place of your own | Studio in Boston,359229620,Casey,,East Boston,42.3702,-71.04319,Entire home/apt,227,91,0,,,111,365,0,
50571985,A place of your own | 2BR in Boston,359229620,Casey,,East Boston,42.3722,-71.04303,Entire home/apt,301,91,0,,,111,365,0,
50744546,AMAZING High Ceiling 3 BED / 2 BATH Water view,158837906,Hesham,,Jamaica Plain,42.32732,-71.11293,Entire home/apt,413,4,0,,,44,162,0,STR-635478
50793431,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32407,-71.06329,Entire home/apt,275,91,0,,,111,365,0,
50872361,"Charming Dedham- 5 MIN Drive Starbucks, Wholefoods",223321810,Cici,,Hyde Park,42.24704741473704,-71.14945374293443,Private room,65,1,1,2022-03-20,1.0,1,325,1,
50996346,"16/R2 Large, sunny room near Red Line, IN Boston!",412452734,Dan,,Dorchester,42.31758,-71.05528,Private room,57,1,2,2021-10-17,0.37,5,90,2,Exempt: This listing is a unit that has contracts with hospitals
51016174,Live + Work + Stay + Easy | Studio in Boston,359229620,Casey,,Dorchester,42.32581,-71.06299,Entire home/apt,189,91,0,,,111,365,0,
51038167,A place of your own | 1BR in Boston,359229620,Casey,,East Boston,42.37208,-71.04264,Entire home/apt,228,91,0,,,111,365,0,
51069709,Boston Beacon Hill 3bed2 full bath most spacious 1,373675137,Liya,,Beacon Hill,42.35994,-71.0651,Entire home/apt,159,29,1,2021-12-20,0.33,23,226,1,
51081132,Prime Longwood 1BR near longwood medical area by Blueground (#BOS421),107434423,Blueground,,Mission Hill,42.334389,-71.100891,Entire home/apt,227,32,0,,,191,0,0,
51081257,Well-located 1BR at Longwood Medical Area w. balcony by Blueground (#BOS422),107434423,Blueground,,Mission Hill,42.334389,-71.100891,Entire home/apt,229,32,0,,,191,0,0,
51081443,Well-located 1BR at Longwood Medical Area w. balcony by Blueground (#BOS424),107434423,Blueground,,Mission Hill,42.334389,-71.100891,Entire home/apt,230,32,0,,,191,0,0,
51081449,Well-located 1BR at Longwood Medical Area w. balcony by Blueground (#BOS425),107434423,Blueground,,Mission Hill,42.334389,-71.100891,Entire home/apt,298,32,0,,,191,1,0,
51081457,Well-located 1BR at Longwood Medical Area w. balcony by Blueground (#BOS426),107434423,Blueground,,Mission Hill,42.334389,-71.100891,Entire home/apt,245,32,0,,,191,0,0,
51081495,Well-located 2BR at Longwood Medical Area w. balcony by Blueground (#BOS428),107434423,Blueground,,Mission Hill,42.334389,-71.100891,Entire home/apt,289,32,0,,,191,0,0,
51081580,Well-located 2BR at Longwood Medical Area w. balcony by Blueground (#BOS429),107434423,Blueground,,Mission Hill,42.334389,-71.100891,Entire home/apt,299,32,0,,,191,0,0,
51285083,Quarters™ #202 - Pvt. Room | Shared BA | Southie,413885427,Quarters,,South Boston,42.33672,-71.04376,Private room,95,2,4,2022-03-06,0.75,9,0,4,Exempt: This listing is a hotel or motel
51301977,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32394,-71.06165,Entire home/apt,273,91,0,,,111,365,0,
51301991,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32559,-71.06316,Entire home/apt,274,91,0,,,111,365,0,
51325151,Quarters™ #201 - Pvt. Room | Shared BA | Southie,413885427,Quarters,,South Boston,42.33527,-71.04597,Private room,99,3,7,2022-01-31,1.07,9,0,7,Exempt: This listing is a hotel or motel
51325565,Quarters™ #203 - Pvt. Room | Shared BA | Southie,413885427,Quarters,,South Boston,42.33477,-71.04392,Private room,95,3,8,2022-02-16,1.22,9,1,8,Exempt: This listing is a hotel or motel
51325913,Quarters™ #304 – Pvt. Bunk | Shared BA | Southie,413885427,Quarters,,South Boston,42.33536,-71.04404,Private room,91,3,5,2021-11-13,0.79,9,0,5,Exempt: This listing is a hotel or motel
51326083,Quarters™ #305 – Pvt. Bunk | Shared BA |Southie,413885427,Quarters,,South Boston,42.33683,-71.04554,Private room,85,2,5,2021-10-28,0.76,9,0,5,Exempt: This listing is a hotel or motel
51327352,Quarters™ #303 - Pvt. Room | Shared BA | Southie,413885427,Quarters,,South Boston,42.33647,-71.04377,Private room,95,3,7,2021-11-06,1.07,9,1,7,Exempt: This listing is a hotel or motel
51331233,"16/R3 Medium, sunny room near Red Line, IN Boston!",412452734,Dan,,Dorchester,42.31944,-71.05567,Private room,50,1,2,2022-02-20,0.26,5,83,2,Exempt: This listing is a unit that has contracts with hospitals
51377020,Live + Work + Stay + Easy | Studio in Boston,359229620,Casey,,Dorchester,42.32553,-71.06294,Entire home/apt,223,91,0,,,111,365,0,
51377023,Live + Work + Stay + Easy | 1BR in Boston,359229620,Casey,,Dorchester,42.32539,-71.06128,Entire home/apt,231,91,0,,,111,365,0,
51377024,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32393,-71.06318,Entire home/apt,273,91,0,,,111,365,0,
51377028,Live + Work + Stay + Easy | Studio in Boston,359229620,Casey,,Dorchester,42.32577,-71.06155,Entire home/apt,197,91,0,,,111,365,0,
51377030,The Andi,359229620,Casey,,Dorchester,42.32383,-71.06298,Entire home/apt,331,91,0,,,111,365,0,
51446014,Quarters™ #301 - Pvt. Room | Shared BA | Southie,413885427,Quarters,,South Boston,42.33685,-71.04407,Private room,95,3,6,2022-02-20,1.07,9,0,6,Exempt: This listing is a hotel or motel
51446035,Quarters™ #205 - Pvt. Room | Shared BA | Southie,413885427,Quarters,,South Boston,42.33489,-71.04567,Private room,95,3,1,2021-10-16,0.19,9,0,1,Exempt: This listing is a hotel or motel
51450511,Quarters™ #302 - Pvt. Room | Shared BA | Southie,413885427,Quarters,,South Boston,42.33659,-71.0457,Private room,85,32,1,2022-02-09,0.75,9,11,1,Exempt: This listing is a hotel or motel
51502567,A home you will love | Studio in Boston,368944610,Casey,,South End,42.34474,-71.06509,Entire home/apt,246,91,0,,,58,365,0,
51606000,A place of your own | 2BR in Boston,359229620,Casey,,East Boston,42.37044,-71.04288,Entire home/apt,299,91,0,,,111,365,0,
51616736,Live + Work + Stay + Easy | 1 BR in Boston,359229620,Casey,,Dorchester,42.325788956944,-71.06208367589237,Entire home/apt,235,91,0,,,111,365,0,
51616763,Live + Work + Stay + Easy | 2 BR in Boston,359229620,Casey,,Dorchester,42.32387,-71.06344,Entire home/apt,274,91,0,,,111,365,0,
51616766,Live + Work + Stay + Easy | 1 BR in Boston,359229620,Casey,,Dorchester,42.32575,-71.06142,Entire home/apt,227,91,0,,,111,365,0,
51616795,Live + Work + Stay + Easy | Studio in Boston,359229620,Casey,,Dorchester,42.32390546337726,-71.06292697265663,Entire home/apt,207,91,0,,,111,365,0,
51709913,Bright Spacious Room in Newly Renovated Apt,2356643,MyBostonTrip,,Roxbury,42.32799,-71.08954,Private room,50,2,6,2022-02-01,1.28,43,339,6,STR-460218
51709915,Comfortable Room w/ Full Bed in Shared Apt,2356643,MyBostonTrip,,Roxbury,42.32615,-71.09077,Private room,45,2,2,2021-11-06,0.37,43,342,2,STR-460218
51709924,Charming Room in Modern Shared Spacious Apt,2356643,MyBostonTrip,,Roxbury,42.32638,-71.08884,Private room,45,2,2,2022-01-12,0.85,43,337,2,STR-460218
51729793,A place of your own | 2 BR in Boston,359229620,Casey,,East Boston,42.37011,-71.04339,Entire home/apt,293,91,0,,,111,365,0,
51729816,A place of your own | 1 BR in Boston,359229620,Casey,,East Boston,42.37017,-71.04342,Entire home/apt,245,91,0,,,111,365,0,
51807159,A home you will love | 1 BR in Boston,368944610,Casey,,South End,42.34415277715527,-71.06303856237143,Entire home/apt,294,91,0,,,58,365,0,
51807193,A home you will love | 1 BR in Boston,368944610,Casey,,South End,42.344176922945664,-71.06296360172797,Entire home/apt,292,91,0,,,58,365,0,
51807231,A home you will love | 1 BR in Boston,368944610,Casey,,South End,42.34627035577626,-71.06450110161043,Entire home/apt,250,91,0,,,58,365,0,
51807241,A home you will love | 1 BR in Boston,368944610,Casey,,South End,42.344401368317655,-71.06490884888674,Entire home/apt,272,91,0,,,58,365,0,
51807245,A home you will love | 1 BR in Boston,368944610,Casey,,South End,42.34479080177023,-71.06285582026089,Entire home/apt,271,91,0,,,58,365,0,
51807253,A home you will love | 1 BR in Boston,368944610,Casey,,South End,42.34430107658165,-71.06456817698779,Entire home/apt,269,91,0,,,58,365,0,
51807274,A home you will love | Studio in Boston,368944610,Casey,,South End,42.34456430381916,-71.06301744314845,Entire home/apt,236,91,0,,,58,365,0,
51807277,A home you will love | Studio in Boston,368944610,Casey,,South End,42.34422984923879,-71.06324843801944,Entire home/apt,236,91,0,,,58,365,0,
51807299,A home you will love | Studio in Boston,368944610,Casey,,South End,42.34420641144263,-71.06451428548033,Entire home/apt,238,91,0,,,58,365,0,
51807331,A home you will love | 2 BR in Boston,368944610,Casey,,South End,42.34409154002074,-71.0636141374389,Entire home/apt,422,91,0,,,58,365,0,
51807383,A home you will love | 2 BR in Boston,368944610,Casey,,South End,42.34617,-71.06321,Entire home/apt,357,91,0,,,58,365,0,
51821360,Live + Work + Stay + Easy | 2 BR in Cambridge,359229620,Casey,,Charlestown,42.37287108166134,-71.07723169980909,Entire home/apt,256,92,0,,,111,365,0,
51824658,Clean apartment home | 1 BR in Boston,359229620,Casey,,Jamaica Plain,42.32821,-71.11062,Entire home/apt,263,91,0,,,111,365,0,
51824671,Clean apartment home | Studio in Boston,359229620,Casey,,Jamaica Plain,42.32838,-71.11078,Entire home/apt,215,91,0,,,111,365,0,
51979656,(W1) Studio in the South End! Cozy + Cute!,331225367,Stone,,South End,42.33934,-71.07807,Entire home/apt,156,1,9,2022-02-20,1.78,45,143,9,Exempt: This listing is a unit that has contracts with hospitals
52028169,A place of your own | Studio in Boston,359229620,Casey,,East Boston,42.36996,-71.04403,Entire home/apt,214,91,0,,,111,365,0,
52036877,Clean apartment home | 1BR in Boston,359229620,Casey,,Jamaica Plain,42.32825,-71.11177,Entire home/apt,236,91,0,,,111,365,0,
52039105,Cozy apartment for you | 1 BR in Brighton,359229620,Casey,,Brighton,42.36038,-71.14375,Entire home/apt,227,91,0,,,111,365,0,
52039109,Cozy apartment for you | 1 BR in Brighton,359229620,Casey,,Brighton,42.36113,-71.14388,Entire home/apt,252,91,0,,,111,365,0,
52039110,Cozy apartment for you | 1 BR in Brighton,359229620,Casey,,Brighton,42.36247,-71.144,Entire home/apt,224,91,0,,,111,365,0,
52039115,Cozy apartment for you | 1 BR in Brighton,359229620,Casey,,Brighton,42.36041,-71.14454,Entire home/apt,224,91,0,,,111,365,0,
52052021,Garrison Square,368944610,Casey,,Back Bay,42.346378566707685,-71.07988757074747,Entire home/apt,327,91,0,,,58,365,0,
52147063,A home you will love | Studio in Boston,368944610,Casey,,South End,42.34446,-71.06507,Entire home/apt,238,91,0,,,58,365,0,
52147065,A home you will love | Studio in Boston,368944610,Casey,,South End,42.34617043806592,-71.06499186301924,Entire home/apt,233,91,0,,,58,365,0,
52147082,A home you will love | 1 BR in Boston,368944610,Casey,,South End,42.34429,-71.06333,Entire home/apt,267,91,0,,,58,365,0,
52171619,Copley House - Premium Studio,85130,Copley,,South End,42.34367,-71.07919,Private room,253,1,3,2021-12-17,0.5,6,278,3,str-420775
52287129,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32385,-71.06164,Entire home/apt,285,91,0,,,111,365,0,
52346717,"Entire studio in Hanover, heart of the North End",65123054,David,,North End,42.36467,-71.053,Entire home/apt,97,29,2,2022-01-05,0.46,1,26,2,
52417139,A home you will love | 1 BR in Boston,368944610,Casey,,South End,42.34621,-71.06362,Entire home/apt,283,91,0,,,58,365,0,
52444108,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32373,-71.06294,Entire home/apt,281,91,0,,,111,365,0,
52593456,"Modern Studio near MGH, low density area",2356643,MyBostonTrip,,Beacon Hill,42.35808,-71.06379,Entire home/apt,127,2,8,2022-02-21,1.55,43,327,8,STR-428031
52605640,Newly Furnished Private Bedroom in Shared Apt,2356643,MyBostonTrip,,Roxbury,42.32588,-71.09076,Private room,45,25,1,2021-10-24,0.2,43,349,1,STR-460218
52724032,Stunning City view huge apt in Back Bay Boston,102875095,Alex,,Back Bay,42.3473,-71.07891,Entire home/apt,370,30,0,,,13,59,0,
52737387,East Boston Penthouse Condo,33686878,Jorge,,East Boston,42.37703,-71.03175,Entire home/apt,219,2,7,2022-03-06,2.69,1,149,7,STR-464961
52807552,Short walk to hospitals. Room in beautiful condo.,154733444,Sam,,Mission Hill,42.32975,-71.11325,Private room,55,30,1,2021-12-27,0.36,1,58,1,
52835308,(2/2) Lovely private Room in the heart of Brighton,426546484,Simon,,Brighton,42.34183,-71.14502,Private room,114,1,3,2021-11-07,0.6,9,345,3,STR-460830
52949683,Boston Back Bay Gorgeous Apt with fast wifi and great extras!,423270067,Harry,,Back Bay,42.34503,-71.08355,Entire home/apt,431,1,0,,,27,318,0,Exempt: This listing is a unit used for furnished institutional or business stays
52950513,One Private Bedroom and Bathroom in Seaport,7833404,Ar,,South Boston Waterfront,42.35512,-71.04556,Private room,200,90,0,,,1,321,0,
52988758,Clean apartment home | 2 BR in Boston,359229620,Casey,,Jamaica Plain,42.32846,-71.11215,Entire home/apt,209,91,0,,,111,365,0,
53050772,Private Room w/ twin Alcove near Charles River,2356643,MyBostonTrip,,Brighton,42.36234,-71.14451,Private room,70,2,4,2022-03-04,1.02,43,355,4,STR-461419
53126480,(C42) Cozy + Cute 1BR Back Bay!,331225367,Stone,,Fenway,42.34794,-71.08856,Entire home/apt,163,1,1,2022-02-27,1.0,45,136,1,Exempt: This listing is a unit that has contracts with hospitals
53153552,Clean apartment home | Studio in Boston,359229620,Casey,,Jamaica Plain,42.32818,-71.11205,Entire home/apt,215,91,0,,,111,365,0,
53179888,A home you will love | 1 BR in Boston,368944610,Casey,,South End,42.34451,-71.06285,Entire home/apt,295,91,0,,,58,365,0,
53263029,Small fully equipped Contemporary Studio near MGH,2356643,MyBostonTrip,,Downtown,42.35729,-71.06152,Entire home/apt,129,2,6,2022-03-14,1.49,43,347,6,STR-428031
53290740,Live + Work + Stay + Easy | Studio in Boston,359229620,Casey,,Dorchester,42.32429,-71.06316,Entire home/apt,210,91,0,,,111,365,0,
53499466,Live + Work + Stay + Easy | 2BR in Boston,359229620,Casey,,Dorchester,42.32532,-71.06304,Entire home/apt,274,91,0,,,111,365,0,
53514829,2BD Modern and Spacious Apt in the Heart of Boston,2356643,MyBostonTrip,,Roxbury,42.33065,-71.07161,Entire home/apt,125,2,2,2022-01-22,0.82,43,347,2,STR-439756
53543099,Efficiency 3bd Apt Mins to Airport/T/DWTN/Casino,433575511,Henry,,East Boston,42.38206524584508,-71.02885329812074,Entire home/apt,131,2,1,2022-02-21,1.0,2,223,1,Exempt: This listing is a unit used for furnished institutional or business stays
53543139,Efficiency 2bd Apt Mins to Airport/T/DWTN/Casino,433575511,Henry,,East Boston,42.380292460448494,-71.02704170259437,Entire home/apt,129,2,0,,,2,340,0,Exempt: This listing is a unit that has contracts with hospitals
53574180,Stunning View 2 bedrooms apt Boston,102875095,Alex,,Jamaica Plain,42.32853,-71.11262,Entire home/apt,356,28,0,,,13,180,0,Str-345234
53588588,Fabulous 3 bedrooms high luxury Boston Seaport,102875095,Alex,,South Boston Waterfront,42.34975,-71.04362,Entire home/apt,506,28,0,,,13,99,0,Str-342536
53589351,Fabulous view 2 Br apt Boston close to hospitals,102875095,Alex,,Jamaica Plain,42.328380497400985,-71.11262223486827,Entire home/apt,313,28,0,,,13,56,0,Str-546271
53589710,Brand New East Boston Studio near the Beach,20857768,Compass,,East Boston,42.38434,-71.00893,Entire home/apt,130,13,1,2022-02-11,0.79,12,87,1,Exempt: This listing is a unit used for furnished institutional or business stays
53594439,Cozy Studio | Downtown | 3D TOUR,212359760,Evonify,,Back Bay,42.35266,-71.07559,Entire home/apt,162,1,2,2022-03-07,1.05,53,345,2,Exempt: This listing is a unit that has contracts with hospitals
53607104,Huge 3 Bedrooms 2 bathrooms apt with balcony,102875095,Alex,,Jamaica Plain,42.3288,-71.1106,Entire home/apt,349,28,1,2022-01-11,0.43,13,90,1,Str-354251
53622310,Great Value Studio in South End!,409684302,Justin,,South End,42.34204,-71.08063,Entire home/apt,185,1,2,2022-03-09,0.92,33,361,2,STR-457097
53665159,Most enjoyable Two Bed Room apt beacon hill boston,373675137,Liya,,Beacon Hill,42.3584,-71.0679,Entire home/apt,116,29,0,,,23,260,0,
53708329,"6 - Private Room and Bathroom, Boston Luxury Condo",434990435,Luke,,South Boston,42.34342,-71.0617,Private room,89,1,0,,,10,4,0,STR-000000
53741308,High end luxury 3 bedrooms apt Seaport Boston,102875095,Alex,,South Boston Waterfront,42.34998,-71.04517,Entire home/apt,628,3,1,2022-03-07,1.0,13,107,1,Str-341627
53772093,1 - Entire Boston Luxury Condo Apartment,434990435,Luke,,South End,42.34449,-71.0616,Private room,189,1,1,2022-03-15,1.0,10,304,1,str-000000
53772114,2 Entire Modern Luxury Condo in Downtown Boston,434990435,Luke,,South End,42.34483,-71.06214,Private room,157,1,0,,,10,24,0,str-000000
53827528,Perfect Location! Great Amenities Included!,423270067,Harry,,Back Bay,42.34511,-71.08166,Entire home/apt,349,1,5,2022-03-16,1.67,27,354,5,Exempt: This listing is a unit used for furnished institutional or business stays
53827594,Outstanding Upgraded Luxury Apt!,423270067,Harry,,Back Bay,42.34341528018213,-71.08194223694036,Entire home/apt,326,1,0,,,27,344,0,Exempt: This listing is a unit used for furnished institutional or business stays
53886201,Huge fabulous 3 br balcony & lake view Boston,102875095,Alex,,Jamaica Plain,42.32848,-71.11233,Entire home/apt,499,28,1,2022-02-07,0.71,13,103,1,Str-351289
53926199,Gorgeous Apt With Dedicated Flex-cation Office Space!,423270067,Harry,,Back Bay,42.34377,-71.08157,Entire home/apt,471,1,0,,,27,332,0,Exempt: This listing is a hotel or motel
53926225,"Bright Condo, Plenty of Room, Sleeps Upto 8",423270067,Harry,,Back Bay,42.34421,-71.08124,Entire home/apt,650,1,0,,,27,302,0,Exempt: This listing is a hotel or motel
53926286,Upscale Apt with everything you need!,423270067,Harry,,Back Bay,42.34478,-71.08353,Entire home/apt,590,1,0,,,27,359,0,Exempt: This listing is a hotel or motel
53926345,Upscale Apt with Private Work From Anywhere Office,423270067,Harry,,Back Bay,42.34391,-71.08155,Entire home/apt,501,1,0,,,27,352,0,Exempt: This listing is a hotel or motel
53940450,Clean apartment home | 2BR in Boston,359229620,Casey,,Jamaica Plain,42.32854,-71.11057,Entire home/apt,315,91,0,,,111,365,0,
53970261,"Charming Private Room with Large Closet, Co-living",2356643,MyBostonTrip,,Allston,42.34997,-71.12198,Private room,62,25,1,2022-01-31,0.61,43,295,1,
54012247,Residential home 7 bedrooms with free parking,247996442,Loan,,Mattapan,42.27724,-71.07475,Entire home/apt,549,4,0,,,1,249,0,Str-465439
54114121,Price and Location PERFECT for you B1,285344759,Bv,,Bay Village,42.34781,-71.06897,Entire home/apt,116,3,0,,,33,352,0,STR-415222
54163187,Live + Work + Stay + Easy | Studio in Boston,359229620,Casey,,Dorchester,42.32566,-71.06337,Entire home/apt,186,91,0,,,111,365,0,
54189809,A home you will love | Studio in Boston,368944610,Casey,,South End,42.34434,-71.06309,Entire home/apt,245,91,0,,,58,365,0,
54190079,A home you will love | 1 BR in Boston,368944610,Casey,,South End,42.34557,-71.06299,Entire home/apt,286,91,0,,,58,365,0,
54266375,Awesome studio in South End with wifi and parking,409684302,Justin,,South End,42.34257,-71.07889,Entire home/apt,354,15,0,,,33,351,0,Exempt: This listing is a hotel or motel
54266610,Bright and Modern Luxury Studio,409684302,Justin,,South End,42.34082,-71.07852,Entire home/apt,272,15,0,,,33,349,0,Exempt: This listing is a hotel or motel
